method,risk_budget,seed,rows,success,ci95_success,safety_violation,ci95_safety_violation,damage,ci95_damage,fault_f1,ci95_fault_f1,interaction_f1,ci95_interaction_f1,missed_fault,ci95_missed_fault,false_isolation,ci95_false_isolation,recovery_latency,ci95_recovery_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
independent_fault_detectors,0.20000,1,576,0.00521,0.00588,0.00000,0.00000,0.00000,0.00000,0.00174,0.00340,0.00174,0.00340,0.00000,0.00000,0.00694,0.00679,0.00805,0.00803,0.00189,0.00202,0.00257,0.00254,0.00198,0.00328,0.00694,0.00679
independent_fault_detectors,0.20000,2,576,0.00174,0.00340,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.00434,0.00600,0.00108,0.00150,0.00130,0.00180,0.00006,0.00240,0.00347,0.00481
independent_fault_detectors,0.20000,3,576,0.00347,0.00481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00340,0.00347,0.00481,0.00425,0.00589,0.00090,0.00125,0.00112,0.00155,0.00130,0.00195,0.00347,0.00481
independent_fault_detectors,0.20000,4,576,0.00174,0.00340,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.00174,0.00340,0.00000,0.00000,0.00347,0.00481,0.00625,0.00730,0.00138,0.00170,0.00209,0.00238,-0.00030,0.00242,0.00521,0.00588
independent_fault_detectors,0.20000,5,576,0.01042,0.00830,0.00000,0.00000,0.00000,0.00000,0.00694,0.00679,0.00347,0.00481,0.00521,0.00588,0.01562,0.01014,0.01869,0.01225,0.00421,0.00287,0.00554,0.00362,0.00151,0.00528,0.01562,0.01014
independent_fault_detectors,0.20000,6,576,0.00694,0.00679,0.00174,0.00340,0.00000,0.00000,0.00694,0.00679,0.00174,0.00340,0.00000,0.00000,0.01042,0.00830,0.01264,0.00960,0.00259,0.00222,0.00416,0.00312,0.00014,0.00616,0.01215,0.00896
independent_fault_detectors,0.20000,7,576,0.00174,0.00340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00340,0.00174,0.00340,0.00209,0.00410,0.00055,0.00108,0.00066,0.00129,0.00039,0.00077,0.00174,0.00340
independent_fault_detectors,0.20000,8,576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00174,0.00340,0.00216,0.00423,0.00054,0.00107,0.00067,0.00131,-0.00084,0.00164,0.00174,0.00340
independent_fault_detectors,0.20000,9,576,0.00174,0.00340,0.00000,0.00000,0.00000,0.00000,0.00347,0.00481,0.00347,0.00481,0.00174,0.00340,0.00521,0.00588,0.00820,0.00820,0.00185,0.00193,0.00257,0.00254,-0.00161,0.00466,0.00694,0.00679
multimodal_mixture_of_experts_router,0.08000,0,576,0.01389,0.00957,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01042,0.00830,0.00521,0.00588,0.03472,0.01496,0.03919,0.01695,0.00889,0.00397,0.00948,0.00412,-0.00380,0.00829,0.03472,0.01496
multimodal_mixture_of_experts_router,0.08000,1,576,0.02431,0.01259,0.00000,0.00000,0.00000,0.00000,0.01562,0.01014,0.01042,0.00830,0.00868,0.00758,0.03125,0.01422,0.03553,0.01623,0.00802,0.00372,0.00888,0.00407,0.00715,0.00701,0.03125,0.01422
multimodal_mixture_of_experts_router,0.08000,2,576,0.02431,0.01259,0.00000,0.00000,0.00000,0.00000,0.01562,0.01014,0.02083,0.01167,0.00694,0.00679,0.03993,0.01600,0.04569,0.01837,0.01067,0.00444,0.01119,0.00451,0.00355,0.00837,0.03993,0.01600
multimodal_mixture_of_experts_router,0.08000,3,576,0.02431,0.01259,0.00000,0.00000,0.00000,0.00000,0.01562,0.01014,0.02083,0.01167,0.00694,0.00679,0.04167,0.01633,0.04616,0.01815,0.00997,0.00403,0.01088,0.00429,0.00307,0.00822,0.04167,0.01633
multimodal_mixture_of_experts_router,0.08000,4,576,0.01910,0.01119,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01042,0.00830,0.00347,0.00481,0.03472,0.01496,0.03870,0.01673,0.00838,0.00375,0.00921,0.00400,0.00205,0.00787,0.03472,0.01496
multimodal_mixture_of_experts_router,0.08000,5,576,0.02604,0.01302,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01562,0.01014,0.01389,0.00957,0.03299,0.01460,0.03685,0.01637,0.00782,0.00357,0.00845,0.00376,0.00667,0.00732,0.03299,0.01460
multimodal_mixture_of_experts_router,0.08000,6,576,0.02257,0.01214,0.00000,0.00000,0.00000,0.00000,0.01389,0.00957,0.01215,0.00896,0.00694,0.00679,0.03299,0.01460,0.03691,0.01640,0.00800,0.00365,0.00892,0.00399,0.00526,0.00837,0.03299,0.01460
multimodal_mixture_of_experts_router,0.08000,7,576,0.02431,0.01259,0.00000,0.00000,0.00000,0.00000,0.02083,0.01167,0.01389,0.00957,0.00694,0.00679,0.03472,0.01496,0.03862,0.01670,0.00844,0.00369,0.00915,0.00397,0.00623,0.00757,0.03472,0.01496
multimodal_mixture_of_experts_router,0.08000,8,576,0.01910,0.01119,0.00000,0.00000,0.00000,0.00000,0.01389,0.00957,0.01389,0.00957,0.00868,0.00758,0.03993,0.01600,0.04444,0.01789,0.00971,0.00402,0.01074,0.00435,-0.00190,0.00911,0.03993,0.01600
multimodal_mixture_of_experts_router,0.08000,9,576,0.02083,0.01167,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01215,0.00896,0.01215,0.00896,0.03125,0.01422,0.03396,0.01549,0.00712,0.00334,0.00805,0.00368,0.00296,0.00716,0.03125,0.01422
multimodal_mixture_of_experts_router,0.12000,0,576,0.02604,0.01302,0.00000,0.00000,0.00000,0.00000,0.01389,0.00957,0.01562,0.01014,0.00521,0.00588,0.03472,0.01496,0.03806,0.01646,0.00755,0.00334,0.00898,0.00389,0.00864,0.00733,0.03472,0.01496
multimodal_mixture_of_experts_router,0.12000,1,576,0.01736,0.01068,0.00000,0.00000,0.00000,0.00000,0.01042,0.00830,0.00521,0.00588,0.00868,0.00758,0.02257,0.01214,0.02475,0.01336,0.00560,0.00312,0.00596,0.00324,0.00441,0.00645,0.02257,0.01214
multimodal_mixture_of_experts_router,0.12000,2,576,0.01562,0.01014,0.00000,0.00000,0.00000,0.00000,0.01736,0.01068,0.00868,0.00758,0.00694,0.00679,0.03125,0.01422,0.03511,0.01604,0.00784,0.00369,0.00831,0.00381,-0.00093,0.00708,0.03125,0.01422
multimodal_mixture_of_experts_router,0.12000,3,576,0.02778,0.01343,0.00000,0.00000,0.00000,0.00000,0.02604,0.01302,0.02431,0.01259,0.02083,0.01167,0.05208,0.01816,0.05810,0.02035,0.01255,0.00457,0.01372,0.00482,-0.00248,0.00946,0.05208,0.01816
multimodal_mixture_of_experts_router,0.12000,4,576,0.01562,0.01014,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01736,0.01068,0.00521,0.00588,0.02431,0.01259,0.02770,0.01442,0.00632,0.00341,0.00669,0.00350,0.00273,0.00625,0.02431,0.01259
multimodal_mixture_of_experts_router,0.12000,5,576,0.02951,0.01383,0.00000,0.00000,0.00000,0.00000,0.02257,0.01214,0.02257,0.01214,0.01042,0.00830,0.04167,0.01633,0.04718,0.01857,0.01046,0.00426,0.01109,0.00440,0.00703,0.00854,0.04167,0.01633
multimodal_mixture_of_experts_router,0.12000,6,576,0.03299,0.01460,0.00000,0.00000,0.00000,0.00000,0.02431,0.01259,0.02257,0.01214,0.00694,0.00679,0.04688,0.01728,0.05069,0.01873,0.01089,0.00412,0.01215,0.00450,0.00959,0.00939,0.04688,0.01728
multimodal_mixture_of_experts_router,0.12000,7,576,0.02604,0.01302,0.00000,0.00000,0.00000,0.00000,0.01215,0.00896,0.01562,0.01014,0.01042,0.00830,0.03819,0.01567,0.04278,0.01762,0.01007,0.00433,0.01039,0.00430,0.00522,0.00766,0.03819,0.01567
multimodal_mixture_of_experts_router,0.12000,8,576,0.01910,0.01119,0.00000,0.00000,0.00000,0.00000,0.01562,0.01014,0.00694,0.00679,0.00868,0.00758,0.03472,0.01496,0.03945,0.01708,0.00872,0.00392,0.00945,0.00412,0.00034,0.00725,0.03472,0.01496
multimodal_mixture_of_experts_router,0.12000,9,576,0.02778,0.01343,0.00000,0.00000,0.00000,0.00000,0.02083,0.01167,0.02951,0.01383,0.00347,0.00481,0.04167,0.01633,0.04664,0.01835,0.01022,0.00416,0.01107,0.00437,0.00749,0.00820,0.04167,0.01633
multimodal_mixture_of_experts_router,0.16000,0,576,0.05208,0.01816,0.00694,0.00679,0.00868,0.00758,0.05035,0.01787,0.04688,0.01728,0.02083,0.01167,0.03472,0.01496,0.07483,0.01968,0.01076,0.00372,0.02330,0.00585,0.00800,0.01647,0.09722,0.02422
multimodal_mixture_of_experts_router,0.16000,1,576,0.06944,0.02078,0.00694,0.00679,0.00694,0.00679,0.05556,0.01872,0.05035,0.01787,0.01910,0.01119,0.05729,0.01900,0.08789,0.02125,0.01293,0.00400,0.02693,0.00622,0.01929,0.01782,0.11285,0.02586
multimodal_mixture_of_experts_router,0.16000,2,576,0.07292,0.02125,0.01215,0.00896,0.00347,0.00481,0.06076,0.01953,0.05035,0.01787,0.02604,0.01302,0.05208,0.01816,0.08845,0.02147,0.01295,0.00396,0.02710,0.00626,0.01905,0.01685,0.11285,0.02586
multimodal_mixture_of_experts_router,0.16000,3,576,0.05382,0.01845,0.01215,0.00896,0.00174,0.00340,0.04688,0.01728,0.04688,0.01728,0.02083,0.01167,0.03993,0.01600,0.07092,0.01906,0.01032,0.00367,0.02234,0.00573,0.00930,0.01571,0.09375,0.02382
multimodal_mixture_of_experts_router,0.16000,4,576,0.07639,0.02171,0.01562,0.01014,0.00174,0.00340,0.05729,0.01900,0.04688,0.01728,0.02257,0.01214,0.05035,0.01787,0.09452,0.02233,0.01456,0.00439,0.02839,0.00641,0.02044,0.01905,0.11806,0.02637
multimodal_mixture_of_experts_router,0.16000,5,576,0.06771,0.02054,0.00868,0.00758,0.00521,0.00588,0.06250,0.01979,0.05208,0.01816,0.02431,0.01259,0.05208,0.01816,0.09470,0.02243,0.01517,0.00461,0.02880,0.00650,0.01540,0.01874,0.11806,0.02637
multimodal_mixture_of_experts_router,0.16000,6,576,0.07639,0.02171,0.01042,0.00830,0.00694,0.00679,0.05382,0.01845,0.03819,0.01567,0.02778,0.01343,0.05556,0.01872,0.09987,0.02288,0.01605,0.00470,0.03048,0.00665,0.01786,0.01670,0.12500,0.02703
multimodal_mixture_of_experts_router,0.16000,7,576,0.04861,0.01758,0.01389,0.00957,0.00694,0.00679,0.04167,0.01633,0.03993,0.01600,0.02257,0.01214,0.03125,0.01422,0.06744,0.01832,0.00905,0.00334,0.02180,0.00565,0.00021,0.01576,0.09201,0.02363
multimodal_mixture_of_experts_router,0.16000,8,576,0.07639,0.02171,0.00521,0.00588,0.01215,0.00896,0.05035,0.01787,0.04861,0.01758,0.02778,0.01343,0.03819,0.01567,0.08205,0.02026,0.01160,0.00383,0.02607,0.00613,0.02695,0.01610,0.10938,0.02551
multimodal_mixture_of_experts_router,0.16000,9,576,0.06076,0.01953,0.00868,0.00758,0.00694,0.00679,0.05208,0.01816,0.04167,0.01633,0.02778,0.01343,0.04514,0.01697,0.08402,0.02046,0.01127,0.00352,0.02613,0.00608,0.00984,0.01561,0.11111,0.02569
multimodal_mixture_of_experts_router,0.20000,0,576,0.19097,0.03213,0.05035,0.01787,0.02257,0.01214,0.16146,0.03008,0.14236,0.02856,0.05903,0.01926,0.05035,0.01787,0.21358,0.02597,0.02288,0.00394,0.07878,0.00927,0.04563,0.03283,0.32812,0.03838
multimodal_mixture_of_experts_router,0.20000,1,576,0.19097,0.03213,0.06944,0.02078,0.01562,0.01014,0.15104,0.02927,0.15972,0.02994,0.06597,0.02029,0.06424,0.02004,0.21449,0.02595,0.02331,0.00410,0.07937,0.00928,0.02505,0.03359,0.33160,0.03848
multimodal_mixture_of_experts_router,0.20000,2,576,0.17882,0.03132,0.05556,0.01872,0.02257,0.01214,0.16146,0.03008,0.13368,0.02782,0.08333,0.02259,0.04514,0.01697,0.20544,0.02507,0.02122,0.00361,0.07693,0.00916,0.02339,0.03241,0.32292,0.03822
multimodal_mixture_of_experts_router,0.20000,3,576,0.17535,0.03108,0.03646,0.01532,0.02431,0.01259,0.16667,0.03046,0.12847,0.02735,0.06771,0.02054,0.05556,0.01872,0.20450,0.02559,0.02225,0.00403,0.07531,0.00913,0.04149,0.02952,0.31597,0.03800
multimodal_mixture_of_experts_router,0.20000,4,576,0.16319,0.03021,0.05208,0.01816,0.02431,0.01259,0.15278,0.02941,0.15972,0.02994,0.05903,0.01926,0.05208,0.01816,0.21522,0.02610,0.02346,0.00399,0.07830,0.00917,0.01379,0.03245,0.32986,0.03843
multimodal_mixture_of_experts_router,0.20000,5,576,0.19965,0.03267,0.04340,0.01666,0.02778,0.01343,0.16840,0.03059,0.15278,0.02941,0.06944,0.02078,0.06597,0.02029,0.22843,0.02697,0.02546,0.00438,0.08214,0.00931,0.04771,0.03186,0.34549,0.03887
multimodal_mixture_of_experts_router,0.20000,6,576,0.17014,0.03071,0.05382,0.01845,0.01736,0.01068,0.17882,0.03132,0.12847,0.02735,0.06597,0.02029,0.05208,0.01816,0.21286,0.02629,0.02343,0.00428,0.07734,0.00918,0.02295,0.03239,0.32465,0.03827
multimodal_mixture_of_experts_router,0.20000,7,576,0.17361,0.03096,0.05903,0.01926,0.02951,0.01383,0.15451,0.02954,0.13715,0.02812,0.05382,0.01845,0.05035,0.01787,0.20057,0.02483,0.02035,0.00337,0.07473,0.00903,0.01733,0.03414,0.31597,0.03800
multimodal_mixture_of_experts_router,0.20000,8,576,0.18750,0.03190,0.05556,0.01872,0.01042,0.00830,0.15278,0.02941,0.13889,0.02827,0.08507,0.02280,0.06944,0.02078,0.22309,0.02705,0.02536,0.00441,0.07994,0.00931,0.03224,0.03329,0.33333,0.03853
multimodal_mixture_of_experts_router,0.20000,9,576,0.19618,0.03246,0.03299,0.01460,0.01910,0.01119,0.16319,0.03021,0.13889,0.02827,0.06944,0.02078,0.04340,0.01666,0.19280,0.02448,0.01935,0.00329,0.07124,0.00887,0.07511,0.02933,0.30382,0.03759
oracle_failure_aware_policy,0.08000,0,576,0.89757,0.02478,0.14410,0.02871,0.03819,0.01567,0.65799,0.03878,0.78819,0.03340,0.04688,0.01728,0.00521,0.00588,0.42017,0.00747,0.00200,0.00000,0.00000,0.00000,0.61374,0.04375,1.00000,0.00000
oracle_failure_aware_policy,0.08000,1,576,0.86632,0.02782,0.13021,0.02751,0.07118,0.02102,0.65972,0.03873,0.73090,0.03625,0.04340,0.01666,0.00347,0.00481,0.41945,0.00746,0.00200,0.00000,0.00000,0.00000,0.57203,0.04526,1.00000,0.00000
oracle_failure_aware_policy,0.08000,2,576,0.88368,0.02621,0.13368,0.02782,0.06771,0.02054,0.66146,0.03868,0.76910,0.03445,0.03819,0.01567,0.00174,0.00340,0.42026,0.00749,0.00200,0.00000,0.00000,0.00000,0.59033,0.04437,1.00000,0.00000
oracle_failure_aware_policy,0.08000,3,576,0.89757,0.02478,0.13021,0.02751,0.04688,0.01728,0.66840,0.03848,0.76215,0.03480,0.04167,0.01633,0.00174,0.00340,0.41937,0.00743,0.00200,0.00000,0.00000,0.00000,0.62416,0.04178,1.00000,0.00000
oracle_failure_aware_policy,0.08000,4,576,0.87674,0.02687,0.13021,0.02751,0.05035,0.01787,0.69271,0.03771,0.77083,0.03435,0.04688,0.01728,0.00000,0.00000,0.41952,0.00756,0.00200,0.00000,0.00000,0.00000,0.59931,0.04258,1.00000,0.00000
oracle_failure_aware_policy,0.08000,5,576,0.86979,0.02751,0.14757,0.02899,0.05903,0.01926,0.67708,0.03822,0.77083,0.03435,0.06250,0.01979,0.00347,0.00481,0.41964,0.00739,0.00200,0.00000,0.00000,0.00000,0.56095,0.04346,1.00000,0.00000
oracle_failure_aware_policy,0.08000,6,576,0.87500,0.02703,0.12674,0.02719,0.05556,0.01872,0.65278,0.03891,0.75694,0.03506,0.05556,0.01872,0.00000,0.00000,0.42080,0.00754,0.00200,0.00000,0.00000,0.00000,0.59423,0.04222,1.00000,0.00000
oracle_failure_aware_policy,0.08000,7,576,0.89757,0.02478,0.12674,0.02719,0.05729,0.01900,0.68403,0.03800,0.75174,0.03531,0.05035,0.01787,0.00174,0.00340,0.42009,0.00750,0.00200,0.00000,0.00000,0.00000,0.61664,0.04107,1.00000,0.00000
oracle_failure_aware_policy,0.08000,8,576,0.84722,0.02941,0.14062,0.02841,0.04514,0.01697,0.64931,0.03900,0.73958,0.03587,0.04167,0.01633,0.00174,0.00340,0.41877,0.00744,0.00200,0.00000,0.00000,0.00000,0.56409,0.04253,1.00000,0.00000
oracle_failure_aware_policy,0.08000,9,576,0.88889,0.02569,0.11458,0.02603,0.04688,0.01728,0.71354,0.03695,0.74653,0.03556,0.05382,0.01845,0.00347,0.00481,0.41984,0.00748,0.00200,0.00000,0.00000,0.00000,0.62821,0.04365,1.00000,0.00000
oracle_failure_aware_policy,0.12000,0,576,0.87153,0.02735,0.12674,0.02719,0.06597,0.02029,0.65451,0.03887,0.75868,0.03497,0.03993,0.01600,0.00174,0.00340,0.41927,0.00743,0.00200,0.00000,0.00000,0.00000,0.58674,0.04272,1.00000,0.00000
oracle_failure_aware_policy,0.12000,1,576,0.89062,0.02551,0.15278,0.02941,0.06424,0.02004,0.65799,0.03878,0.74479,0.03564,0.04688,0.01728,0.00174,0.00340,0.41929,0.00750,0.00200,0.00000,0.00000,0.00000,0.57705,0.04376,1.00000,0.00000
oracle_failure_aware_policy,0.12000,2,576,0.87500,0.02703,0.15625,0.02968,0.03993,0.01600,0.63542,0.03934,0.77778,0.03398,0.04514,0.01697,0.00347,0.00481,0.41997,0.00748,0.00200,0.00000,0.00000,0.00000,0.57760,0.04366,1.00000,0.00000
oracle_failure_aware_policy,0.12000,3,576,0.85938,0.02841,0.13368,0.02782,0.05903,0.01926,0.67708,0.03822,0.74479,0.03564,0.06424,0.02004,0.00000,0.00000,0.42069,0.00744,0.00200,0.00000,0.00000,0.00000,0.56567,0.04359,1.00000,0.00000
oracle_failure_aware_policy,0.12000,4,576,0.87326,0.02719,0.11979,0.02654,0.04861,0.01758,0.65451,0.03887,0.75521,0.03514,0.07118,0.02102,0.00000,0.00000,0.41953,0.00753,0.00200,0.00000,0.00000,0.00000,0.60121,0.04330,1.00000,0.00000
oracle_failure_aware_policy,0.12000,5,576,0.86979,0.02751,0.16667,0.03046,0.05035,0.01787,0.68056,0.03811,0.76910,0.03445,0.04514,0.01697,0.00174,0.00340,0.41989,0.00746,0.00200,0.00000,0.00000,0.00000,0.55303,0.04376,1.00000,0.00000
oracle_failure_aware_policy,0.12000,6,576,0.88889,0.02569,0.14062,0.02841,0.05903,0.01926,0.68056,0.03811,0.76910,0.03445,0.05382,0.01845,0.00000,0.00000,0.41993,0.00746,0.00200,0.00000,0.00000,0.00000,0.59094,0.04471,1.00000,0.00000
oracle_failure_aware_policy,0.12000,7,576,0.87500,0.02703,0.13021,0.02751,0.06771,0.02054,0.67014,0.03843,0.78472,0.03360,0.06597,0.02029,0.00174,0.00340,0.41967,0.00756,0.00200,0.00000,0.00000,0.00000,0.57716,0.04428,1.00000,0.00000
oracle_failure_aware_policy,0.12000,8,576,0.89236,0.02533,0.13715,0.02812,0.04861,0.01758,0.71007,0.03709,0.76910,0.03445,0.05556,0.01872,0.00174,0.00340,0.41869,0.00746,0.00200,0.00000,0.00000,0.00000,0.60597,0.04354,1.00000,0.00000
oracle_failure_aware_policy,0.12000,9,576,0.89062,0.02551,0.12326,0.02687,0.05208,0.01816,0.67361,0.03833,0.77257,0.03426,0.05208,0.01816,0.00347,0.00481,0.41956,0.00755,0.00200,0.00000,0.00000,0.00000,0.61687,0.04333,1.00000,0.00000
oracle_failure_aware_policy,0.16000,0,576,0.87847,0.02671,0.14236,0.02856,0.05729,0.01900,0.64931,0.03900,0.76389,0.03471,0.04514,0.01697,0.00000,0.00000,0.41859,0.00753,0.00200,0.00000,0.00000,0.00000,0.58290,0.04388,1.00000,0.00000
oracle_failure_aware_policy,0.16000,1,576,0.89062,0.02551,0.13715,0.02812,0.05729,0.01900,0.67014,0.03843,0.78472,0.03360,0.05035,0.01787,0.00521,0.00588,0.41974,0.00746,0.00200,0.00000,0.00000,0.00000,0.59767,0.04316,1.00000,0.00000
oracle_failure_aware_policy,0.16000,2,576,0.87500,0.02703,0.11285,0.02586,0.05208,0.01816,0.66493,0.03858,0.77257,0.03426,0.03993,0.01600,0.00174,0.00340,0.41979,0.00747,0.00200,0.00000,0.00000,0.00000,0.61652,0.04169,1.00000,0.00000
oracle_failure_aware_policy,0.16000,3,576,0.86458,0.02797,0.14583,0.02885,0.05382,0.01845,0.64931,0.03900,0.76910,0.03445,0.04688,0.01728,0.00000,0.00000,0.41931,0.00742,0.00200,0.00000,0.00000,0.00000,0.56747,0.04459,1.00000,0.00000
oracle_failure_aware_policy,0.16000,4,576,0.88368,0.02621,0.15278,0.02941,0.05382,0.01845,0.70660,0.03722,0.71875,0.03675,0.03819,0.01567,0.00000,0.00000,0.41855,0.00745,0.00200,0.00000,0.00000,0.00000,0.58180,0.04364,1.00000,0.00000
oracle_failure_aware_policy,0.16000,5,576,0.86285,0.02812,0.09549,0.02402,0.04167,0.01633,0.63715,0.03930,0.73958,0.03587,0.05729,0.01900,0.00521,0.00588,0.42038,0.00744,0.00200,0.00000,0.00000,0.00000,0.62551,0.04014,1.00000,0.00000
oracle_failure_aware_policy,0.16000,6,576,0.85590,0.02871,0.13715,0.02812,0.03993,0.01600,0.67882,0.03817,0.76215,0.03480,0.06076,0.01953,0.00000,0.00000,0.41993,0.00746,0.00200,0.00000,0.00000,0.00000,0.57528,0.04347,1.00000,0.00000
oracle_failure_aware_policy,0.16000,7,576,0.87326,0.02719,0.12500,0.02703,0.05035,0.01787,0.65104,0.03896,0.75174,0.03531,0.04688,0.01728,0.00347,0.00481,0.41984,0.00752,0.00200,0.00000,0.00000,0.00000,0.60057,0.04254,1.00000,0.00000
oracle_failure_aware_policy,0.16000,8,576,0.88542,0.02603,0.13194,0.02766,0.06250,0.01979,0.67535,0.03827,0.77257,0.03426,0.05903,0.01926,0.00174,0.00340,0.41992,0.00745,0.00200,0.00000,0.00000,0.00000,0.59201,0.04156,1.00000,0.00000
oracle_failure_aware_policy,0.16000,9,576,0.87326,0.02719,0.13021,0.02751,0.05903,0.01926,0.68403,0.03800,0.74132,0.03579,0.03993,0.01600,0.00174,0.00340,0.41915,0.00751,0.00200,0.00000,0.00000,0.00000,0.59044,0.04331,1.00000,0.00000
oracle_failure_aware_policy,0.20000,0,576,0.84896,0.02927,0.15104,0.02927,0.05556,0.01872,0.67014,0.03843,0.74653,0.03556,0.05208,0.01816,0.00174,0.00340,0.41925,0.00754,0.00200,0.00000,0.00000,0.00000,0.54282,0.04598,1.00000,0.00000
oracle_failure_aware_policy,0.20000,1,576,0.86111,0.02827,0.15451,0.02954,0.05556,0.01872,0.66667,0.03853,0.78819,0.03340,0.03646,0.01532,0.00000,0.00000,0.41978,0.00741,0.00200,0.00000,0.00000,0.00000,0.55624,0.04631,1.00000,0.00000
oracle_failure_aware_policy,0.20000,2,576,0.88368,0.02621,0.11806,0.02637,0.06250,0.01979,0.67708,0.03822,0.74826,0.03547,0.04688,0.01728,0.00000,0.00000,0.41945,0.00746,0.00200,0.00000,0.00000,0.00000,0.60942,0.04209,1.00000,0.00000
oracle_failure_aware_policy,0.20000,3,576,0.87153,0.02735,0.13715,0.02812,0.04688,0.01728,0.65799,0.03878,0.77257,0.03426,0.05035,0.01787,0.00347,0.00481,0.42086,0.00742,0.00200,0.00000,0.00000,0.00000,0.58734,0.04402,1.00000,0.00000
oracle_failure_aware_policy,0.20000,4,576,0.88021,0.02654,0.14062,0.02841,0.03472,0.01496,0.68924,0.03783,0.77431,0.03417,0.04340,0.01666,0.00694,0.00679,0.41959,0.00749,0.00200,0.00000,0.00000,0.00000,0.60370,0.04229,1.00000,0.00000
oracle_failure_aware_policy,0.20000,5,576,0.87153,0.02735,0.12153,0.02671,0.06597,0.02029,0.68750,0.03789,0.76042,0.03489,0.07292,0.02125,0.00347,0.00481,0.41938,0.00748,0.00200,0.00000,0.00000,0.00000,0.58204,0.04296,1.00000,0.00000
oracle_failure_aware_policy,0.20000,6,576,0.88021,0.02654,0.11632,0.02621,0.04514,0.01697,0.66840,0.03848,0.74306,0.03572,0.04861,0.01758,0.00347,0.00481,0.41924,0.00752,0.00200,0.00000,0.00000,0.00000,0.62074,0.03977,1.00000,0.00000
oracle_failure_aware_policy,0.20000,7,576,0.88368,0.02621,0.14583,0.02885,0.03819,0.01567,0.66319,0.03863,0.73438,0.03610,0.03299,0.01460,0.00174,0.00340,0.41919,0.00745,0.00200,0.00000,0.00000,0.00000,0.60315,0.04293,1.00000,0.00000
oracle_failure_aware_policy,0.20000,8,576,0.87674,0.02687,0.11458,0.02603,0.05208,0.01816,0.66667,0.03853,0.76215,0.03480,0.03299,0.01460,0.00000,0.00000,0.41918,0.00753,0.00200,0.00000,0.00000,0.00000,0.61898,0.04087,1.00000,0.00000
oracle_failure_aware_policy,0.20000,9,576,0.90278,0.02422,0.12326,0.02687,0.06424,0.02004,0.68056,0.03811,0.74826,0.03547,0.04688,0.01728,0.00174,0.00340,0.42019,0.00748,0.00200,0.00000,0.00000,0.00000,0.62093,0.04194,1.00000,0.00000
proposed_sensor_failure_composition_v4,0.08000,0,576,0.08507,0.02280,0.00000,0.00000,0.00000,0.00000,0.06597,0.02029,0.08333,0.02259,0.02778,0.01343,0.12500,0.02703,0.12621,0.02744,0.02510,0.00585,0.02494,0.00544,0.02190,0.01425,0.12500,0.02703
proposed_sensor_failure_composition_v4,0.08000,1,576,0.07812,0.02194,0.00000,0.00000,0.00000,0.00000,0.06944,0.02078,0.05382,0.01845,0.01042,0.00830,0.10417,0.02497,0.10482,0.02524,0.01994,0.00507,0.02004,0.00485,0.02943,0.01345,0.10417,0.02497
proposed_sensor_failure_composition_v4,0.08000,2,576,0.07465,0.02148,0.00000,0.00000,0.00000,0.00000,0.06250,0.01979,0.06597,0.02029,0.01562,0.01014,0.11285,0.02586,0.11471,0.02639,0.02329,0.00556,0.02241,0.00517,0.02028,0.01379,0.11285,0.02586
proposed_sensor_failure_composition_v4,0.08000,3,576,0.06771,0.02054,0.00000,0.00000,0.00000,0.00000,0.05035,0.01787,0.04861,0.01758,0.01042,0.00830,0.09201,0.02363,0.09372,0.02418,0.01880,0.00506,0.01821,0.00471,0.02405,0.01259,0.09201,0.02363
proposed_sensor_failure_composition_v4,0.08000,4,576,0.07118,0.02102,0.00000,0.00000,0.00000,0.00000,0.05035,0.01787,0.05556,0.01872,0.02083,0.01167,0.10069,0.02460,0.10115,0.02479,0.01911,0.00489,0.01968,0.00484,0.02092,0.01316,0.10069,0.02460
proposed_sensor_failure_composition_v4,0.08000,5,576,0.07465,0.02148,0.00000,0.00000,0.00000,0.00000,0.06771,0.02054,0.06076,0.01953,0.02431,0.01259,0.12153,0.02671,0.12635,0.02790,0.02513,0.00578,0.02485,0.00549,0.01338,0.01422,0.12153,0.02671
proposed_sensor_failure_composition_v4,0.08000,6,576,0.06771,0.02054,0.00000,0.00000,0.00000,0.00000,0.06424,0.02004,0.07292,0.02125,0.02604,0.01302,0.11806,0.02637,0.11816,0.02651,0.02286,0.00540,0.02338,0.00526,0.00834,0.01435,0.11806,0.02637
