method,split,task,family,mean_success,ci95_success,mean_safety_violation,ci95_safety_violation,mean_damage,ci95_damage,mean_fault_f1,ci95_fault_f1,mean_interaction_f1,ci95_interaction_f1,mean_false_isolation,ci95_false_isolation,mean_recovery_latency,ci95_recovery_latency,mean_total_cost,ci95_total_cost,groups,mean_regret_to_oracle
ensemble_uncertainty_gating,nominal,mobile_manip_near_obstacles,language_grounding_only,0.6207,0.0561,0.1276,0.0232,0.1071,0.0216,0.4643,0.0444,0.4048,0.0265,0.2823,0.0182,0.5581,0.0133,0.3429,0.0052,7,0.1786
ensemble_uncertainty_gating,nominal,mobile_manip_near_obstacles,proprioception_only,0.6616,0.0283,0.1054,0.0257,0.0952,0.0239,0.4371,0.0182,0.3520,0.0243,0.2755,0.0365,0.5600,0.0101,0.3445,0.0046,7,0.1412
ensemble_uncertainty_gating,nominal,mobile_manip_near_obstacles,tactile_only,0.6463,0.0333,0.1310,0.0244,0.1037,0.0202,0.4915,0.0425,0.3282,0.0367,0.2993,0.0424,0.5564,0.0133,0.3589,0.0049,7,0.1888
ensemble_uncertainty_gating,nominal,mobile_manip_near_obstacles,vision_only,0.6190,0.0394,0.1310,0.0345,0.0697,0.0187,0.4473,0.0593,0.3367,0.0387,0.2517,0.0415,0.5620,0.0108,0.3482,0.0027,7,0.1888
ensemble_uncertainty_gating,nominal,tool_use_contact_control,compositional_multi_sensor,0.6463,0.0263,0.2534,0.0333,0.1650,0.0294,0.4082,0.0488,0.3759,0.0683,0.2653,0.0416,0.6690,0.0193,0.4898,0.0057,7,0.2755
ensemble_uncertainty_gating,nominal,tool_use_contact_control,depth_only,0.6548,0.0706,0.1446,0.0276,0.0867,0.0189,0.4711,0.0458,0.3724,0.0482,0.2653,0.0503,0.5597,0.0078,0.3488,0.0070,7,0.1327
ensemble_uncertainty_gating,nominal,tool_use_contact_control,force_torque_only,0.6905,0.0288,0.1310,0.0255,0.1156,0.0282,0.4456,0.0416,0.3520,0.0397,0.2789,0.0391,0.5653,0.0098,0.3608,0.0064,7,0.1054
ensemble_uncertainty_gating,nominal,tool_use_contact_control,language_grounding_only,0.6276,0.0380,0.1344,0.0474,0.0731,0.0252,0.4711,0.0458,0.3537,0.0167,0.2840,0.0129,0.5670,0.0154,0.3395,0.0054,7,0.1752
ensemble_uncertainty_gating,nominal,tool_use_contact_control,proprioception_only,0.6667,0.0438,0.1122,0.0337,0.0697,0.0094,0.5034,0.0268,0.3503,0.0367,0.2840,0.0193,0.5618,0.0141,0.3422,0.0052,7,0.1122
ensemble_uncertainty_gating,nominal,tool_use_contact_control,tactile_only,0.6463,0.0466,0.1207,0.0164,0.1037,0.0202,0.4813,0.0209,0.3707,0.0328,0.2568,0.0349,0.5691,0.0161,0.3442,0.0076,7,0.1463
ensemble_uncertainty_gating,nominal,tool_use_contact_control,vision_only,0.6752,0.0313,0.1054,0.0369,0.0867,0.0287,0.4626,0.0515,0.3435,0.0347,0.2568,0.0560,0.5576,0.0126,0.3435,0.0057,7,0.0969
ensemble_uncertainty_gating,paired_sensor_shift,deformable_handling,compositional_multi_sensor,0.6139,0.0441,0.4286,0.0438,0.2007,0.0347,0.3622,0.0196,0.3282,0.0278,0.3384,0.0423,0.8397,0.0105,0.6939,0.0027,7,0.3163
ensemble_uncertainty_gating,paired_sensor_shift,deformable_handling,depth_only,0.5578,0.0312,0.2092,0.0329,0.1344,0.0359,0.4167,0.0274,0.2874,0.0386,0.3248,0.0237,0.6475,0.0113,0.4577,0.0044,7,0.2007
ensemble_uncertainty_gating,paired_sensor_shift,deformable_handling,force_torque_only,0.5442,0.0639,0.2160,0.0271,0.1565,0.0219,0.4252,0.0449,0.3333,0.0297,0.3571,0.0398,0.6449,0.0113,0.4774,0.0064,7,0.1973
ensemble_uncertainty_gating,paired_sensor_shift,deformable_handling,language_grounding_only,0.5153,0.0296,0.1650,0.0246,0.1190,0.0356,0.3980,0.0325,0.3537,0.0348,0.3333,0.0135,0.6586,0.0082,0.4436,0.0090,7,0.2381
ensemble_uncertainty_gating,paired_sensor_shift,deformable_handling,proprioception_only,0.5289,0.0429,0.1582,0.0248,0.1276,0.0397,0.4218,0.0829,0.3146,0.0519,0.3605,0.0291,0.6369,0.0094,0.4408,0.0040,7,0.1939
ensemble_uncertainty_gating,paired_sensor_shift,deformable_handling,tactile_only,0.5425,0.0243,0.1837,0.0259,0.1446,0.0332,0.4337,0.0391,0.3282,0.0387,0.3248,0.0419,0.6393,0.0065,0.4511,0.0074,7,0.1922
ensemble_uncertainty_gating,paired_sensor_shift,deformable_handling,vision_only,0.5357,0.0342,0.1854,0.0254,0.1446,0.0430,0.4048,0.0381,0.2925,0.0313,0.3350,0.0540,0.6314,0.0137,0.4426,0.0062,7,0.2041
ensemble_uncertainty_gating,paired_sensor_shift,grasp_selection,compositional_multi_sensor,0.6071,0.0589,0.3333,0.0469,0.1871,0.0268,0.4116,0.0506,0.3146,0.0506,0.3486,0.0400,0.8106,0.0122,0.6171,0.0089,7,0.3350
ensemble_uncertainty_gating,paired_sensor_shift,grasp_selection,depth_only,0.5493,0.0324,0.1718,0.0349,0.1156,0.0268,0.4201,0.0557,0.3129,0.0248,0.3486,0.0437,0.6427,0.0105,0.4198,0.0087,7,0.1769
ensemble_uncertainty_gating,paired_sensor_shift,grasp_selection,force_torque_only,0.5612,0.0523,0.1650,0.0328,0.1054,0.0365,0.4286,0.0491,0.3299,0.0460,0.3605,0.0296,0.6447,0.0071,0.4333,0.0057,7,0.1990
ensemble_uncertainty_gating,paired_sensor_shift,grasp_selection,language_grounding_only,0.5527,0.0446,0.1480,0.0196,0.1071,0.0176,0.3980,0.0227,0.3231,0.0324,0.3741,0.0416,0.6506,0.0042,0.4167,0.0069,7,0.2024
ensemble_uncertainty_gating,paired_sensor_shift,grasp_selection,proprioception_only,0.5510,0.0383,0.1207,0.0445,0.0969,0.0246,0.4133,0.0278,0.3197,0.0324,0.3180,0.0344,0.6360,0.0120,0.4077,0.0061,7,0.2432
ensemble_uncertainty_gating,paired_sensor_shift,grasp_selection,tactile_only,0.5867,0.0457,0.1599,0.0384,0.1139,0.0254,0.4218,0.0458,0.2500,0.0228,0.3384,0.0292,0.6461,0.0132,0.4201,0.0064,7,0.1684
ensemble_uncertainty_gating,paired_sensor_shift,grasp_selection,vision_only,0.5459,0.0554,0.1667,0.0255,0.1020,0.0196,0.4099,0.0377,0.2874,0.0595,0.3401,0.0543,0.6257,0.0136,0.4120,0.0029,7,0.1820
ensemble_uncertainty_gating,paired_sensor_shift,insertion_alignment,compositional_multi_sensor,0.6037,0.0355,0.3997,0.0301,0.2381,0.0297,0.4184,0.0246,0.2670,0.0283,0.3214,0.0555,0.8243,0.0066,0.6743,0.0027,7,0.3418
ensemble_uncertainty_gating,paired_sensor_shift,insertion_alignment,depth_only,0.5612,0.0187,0.2007,0.0164,0.1344,0.0098,0.4422,0.0462,0.3044,0.0475,0.3282,0.0516,0.6397,0.0085,0.4447,0.0040,7,0.1718
ensemble_uncertainty_gating,paired_sensor_shift,insertion_alignment,force_torque_only,0.5612,0.0402,0.2245,0.0271,0.1310,0.0353,0.4439,0.0538,0.3231,0.0448,0.3231,0.0347,0.6418,0.0098,0.4666,0.0048,7,0.1973
ensemble_uncertainty_gating,paired_sensor_shift,insertion_alignment,language_grounding_only,0.5612,0.0465,0.1531,0.0257,0.0969,0.0139,0.4320,0.0550,0.2891,0.0471,0.3061,0.0431,0.6461,0.0112,0.4211,0.0044,7,0.1531
ensemble_uncertainty_gating,paired_sensor_shift,insertion_alignment,proprioception_only,0.5748,0.0446,0.1769,0.0358,0.1122,0.0175,0.4881,0.0589,0.3095,0.0233,0.3571,0.0381,0.6415,0.0072,0.4338,0.0050,7,0.1259
ensemble_uncertainty_gating,paired_sensor_shift,insertion_alignment,tactile_only,0.5136,0.0510,0.1956,0.0243,0.1293,0.0271,0.4184,0.0281,0.3214,0.0401,0.3282,0.0269,0.6506,0.0126,0.4445,0.0058,7,0.1922
ensemble_uncertainty_gating,paired_sensor_shift,insertion_alignment,vision_only,0.5408,0.0423,0.2058,0.0425,0.1293,0.0172,0.4660,0.0276,0.3197,0.0257,0.3282,0.0381,0.6370,0.0083,0.4338,0.0049,7,0.1854
ensemble_uncertainty_gating,paired_sensor_shift,mobile_manip_near_obstacles,compositional_multi_sensor,0.5850,0.0409,0.3827,0.0362,0.2313,0.0254,0.4218,0.0452,0.3316,0.0631,0.3061,0.0400,0.8304,0.0114,0.6727,0.0090,7,0.3503
ensemble_uncertainty_gating,paired_sensor_shift,mobile_manip_near_obstacles,depth_only,0.5204,0.0406,0.1888,0.0324,0.1173,0.0172,0.4439,0.0511,0.3180,0.0406,0.3299,0.0268,0.6412,0.0092,0.4461,0.0056,7,0.1939
ensemble_uncertainty_gating,paired_sensor_shift,mobile_manip_near_obstacles,force_torque_only,0.5187,0.0458,0.2160,0.0262,0.1412,0.0294,0.4286,0.0310,0.3078,0.0312,0.3248,0.0304,0.6414,0.0084,0.4700,0.0039,7,0.2398
ensemble_uncertainty_gating,paired_sensor_shift,mobile_manip_near_obstacles,language_grounding_only,0.5204,0.0253,0.1820,0.0377,0.1088,0.0290,0.4354,0.0413,0.3044,0.0325,0.3605,0.0403,0.6626,0.0117,0.4341,0.0075,7,0.1922
ensemble_uncertainty_gating,paired_sensor_shift,mobile_manip_near_obstacles,proprioception_only,0.5340,0.0299,0.1820,0.0273,0.1003,0.0215,0.3929,0.0210,0.2942,0.0309,0.3639,0.0516,0.6364,0.0099,0.4303,0.0051,7,0.1973
ensemble_uncertainty_gating,paired_sensor_shift,mobile_manip_near_obstacles,tactile_only,0.5510,0.0248,0.1786,0.0249,0.1310,0.0407,0.4252,0.0226,0.3231,0.0537,0.3265,0.0360,0.6388,0.0213,0.4497,0.0065,7,0.2041
ensemble_uncertainty_gating,paired_sensor_shift,mobile_manip_near_obstacles,vision_only,0.5425,0.0725,0.1735,0.0175,0.0850,0.0320,0.4014,0.0623,0.3095,0.0536,0.3078,0.0224,0.6262,0.0168,0.4287,0.0056,7,0.1803
ensemble_uncertainty_gating,paired_sensor_shift,tool_use_contact_control,compositional_multi_sensor,0.6003,0.0352,0.3554,0.0206,0.2177,0.0359,0.4337,0.0391,0.2993,0.0285,0.3095,0.0197,0.8174,0.0140,0.6530,0.0026,7,0.3282
ensemble_uncertainty_gating,paired_sensor_shift,tool_use_contact_control,depth_only,0.5663,0.0317,0.1871,0.0397,0.1122,0.0152,0.4439,0.0248,0.3146,0.0363,0.3486,0.0253,0.6428,0.0111,0.4351,0.0047,7,0.1905
ensemble_uncertainty_gating,paired_sensor_shift,tool_use_contact_control,force_torque_only,0.5272,0.0466,0.2143,0.0310,0.1310,0.0184,0.4167,0.0326,0.3316,0.0661,0.3452,0.0222,0.6458,0.0138,0.4579,0.0047,7,0.2126
ensemble_uncertainty_gating,paired_sensor_shift,tool_use_contact_control,language_grounding_only,0.5170,0.0621,0.1582,0.0413,0.1122,0.0400,0.4184,0.0409,0.3044,0.0313,0.3588,0.0503,0.6558,0.0170,0.4251,0.0079,7,0.2092
ensemble_uncertainty_gating,paired_sensor_shift,tool_use_contact_control,proprioception_only,0.5697,0.0324,0.1718,0.0287,0.1173,0.0382,0.4201,0.0506,0.3503,0.0292,0.3027,0.0360,0.6422,0.0166,0.4247,0.0072,7,0.1888
ensemble_uncertainty_gating,paired_sensor_shift,tool_use_contact_control,tactile_only,0.5238,0.0228,0.1633,0.0291,0.1276,0.0111,0.3980,0.0416,0.3044,0.0419,0.3248,0.0437,0.6459,0.0061,0.4319,0.0049,7,0.2075
ensemble_uncertainty_gating,paired_sensor_shift,tool_use_contact_control,vision_only,0.5612,0.0424,0.1820,0.0370,0.1259,0.0309,0.4235,0.0175,0.3010,0.0226,0.3401,0.0384,0.6325,0.0091,0.4257,0.0043,7,0.1905
ensemble_uncertainty_gating,single_sensor_shift,deformable_handling,compositional_multi_sensor,0.5901,0.0377,0.3759,0.0443,0.2313,0.0519,0.3895,0.0425,0.3844,0.0440,0.2789,0.0341,0.7819,0.0153,0.6353,0.0085,7,0.3469
ensemble_uncertainty_gating,single_sensor_shift,deformable_handling,depth_only,0.5850,0.0299,0.1820,0.0243,0.1463,0.0167,0.4048,0.0388,0.3554,0.0156,0.2806,0.0301,0.6182,0.0120,0.4286,0.0073,7,0.1837
ensemble_uncertainty_gating,single_sensor_shift,deformable_handling,force_torque_only,0.5663,0.0642,0.2211,0.0548,0.1361,0.0221,0.4252,0.0393,0.3418,0.0413,0.2789,0.0441,0.6146,0.0097,0.4450,0.0070,7,0.1990
ensemble_uncertainty_gating,single_sensor_shift,deformable_handling,language_grounding_only,0.5017,0.0267,0.1871,0.0268,0.0935,0.0187,0.4031,0.0577,0.3503,0.0341,0.2925,0.0435,0.6286,0.0100,0.4098,0.0046,7,0.2466
ensemble_uncertainty_gating,single_sensor_shift,deformable_handling,proprioception_only,0.5459,0.0107,0.1786,0.0318,0.1293,0.0200,0.4286,0.0356,0.3486,0.0344,0.2908,0.0596,0.6064,0.0117,0.4141,0.0041,7,0.2177
ensemble_uncertainty_gating,single_sensor_shift,deformable_handling,tactile_only,0.5612,0.0267,0.2160,0.0285,0.1190,0.0411,0.4286,0.0496,0.3844,0.0383,0.2551,0.0426,0.6166,0.0099,0.4315,0.0052,7,0.2007
ensemble_uncertainty_gating,single_sensor_shift,deformable_handling,vision_only,0.5731,0.0336,0.1565,0.0285,0.1105,0.0329,0.3963,0.0348,0.3622,0.0560,0.2670,0.0143,0.6015,0.0088,0.4136,0.0039,7,0.1735
ensemble_uncertainty_gating,single_sensor_shift,grasp_selection,compositional_multi_sensor,0.6667,0.0381,0.3078,0.0193,0.1667,0.0274,0.3895,0.0425,0.3435,0.0290,0.2296,0.0380,0.7501,0.0093,0.5598,0.0034,7,0.2483
ensemble_uncertainty_gating,single_sensor_shift,grasp_selection,depth_only,0.6122,0.0546,0.1786,0.0381,0.1003,0.0249,0.3997,0.0407,0.3571,0.0371,0.2823,0.0422,0.6169,0.0080,0.3969,0.0054,7,0.1344
ensemble_uncertainty_gating,single_sensor_shift,grasp_selection,force_torque_only,0.6361,0.0429,0.1752,0.0273,0.1190,0.0222,0.4184,0.0246,0.3571,0.0330,0.2755,0.0262,0.6296,0.0094,0.4122,0.0050,7,0.1139
ensemble_uncertainty_gating,single_sensor_shift,grasp_selection,language_grounding_only,0.6276,0.0304,0.1310,0.0314,0.0986,0.0189,0.4150,0.0246,0.3759,0.0441,0.3061,0.0482,0.6148,0.0158,0.3765,0.0079,7,0.1616
ensemble_uncertainty_gating,single_sensor_shift,grasp_selection,proprioception_only,0.5595,0.0499,0.1361,0.0349,0.1088,0.0332,0.3861,0.0352,0.3537,0.0619,0.2840,0.0476,0.6027,0.0187,0.3814,0.0094,7,0.1854
ensemble_uncertainty_gating,single_sensor_shift,grasp_selection,tactile_only,0.5578,0.0339,0.1224,0.0195,0.1156,0.0359,0.3980,0.0278,0.3997,0.0317,0.2738,0.0391,0.6019,0.0146,0.3913,0.0065,7,0.2007
ensemble_uncertainty_gating,single_sensor_shift,grasp_selection,vision_only,0.6122,0.0301,0.1514,0.0352,0.0935,0.0267,0.4099,0.0463,0.3844,0.0253,0.2755,0.0351,0.5975,0.0148,0.3838,0.0045,7,0.1599
ensemble_uncertainty_gating,single_sensor_shift,insertion_alignment,compositional_multi_sensor,0.6037,0.0214,0.3435,0.0418,0.1854,0.0278,0.4286,0.0283,0.3776,0.0498,0.2942,0.0321,0.7729,0.0123,0.6020,0.0044,7,0.3299
ensemble_uncertainty_gating,single_sensor_shift,insertion_alignment,depth_only,0.5918,0.0325,0.1633,0.0237,0.1241,0.0249,0.3997,0.0506,0.3605,0.0449,0.3061,0.0519,0.6120,0.0125,0.4151,0.0068,7,0.1973
ensemble_uncertainty_gating,single_sensor_shift,insertion_alignment,force_torque_only,0.5391,0.0533,0.1820,0.0480,0.1531,0.0213,0.4490,0.0377,0.3776,0.0220,0.2908,0.0458,0.6350,0.0063,0.4434,0.0041,7,0.2636
ensemble_uncertainty_gating,single_sensor_shift,insertion_alignment,language_grounding_only,0.5714,0.0288,0.1616,0.0221,0.1071,0.0283,0.3963,0.0466,0.3656,0.0460,0.2704,0.0400,0.6195,0.0120,0.4020,0.0093,7,0.2007
ensemble_uncertainty_gating,single_sensor_shift,insertion_alignment,proprioception_only,0.5986,0.0243,0.2024,0.0144,0.1054,0.0180,0.4201,0.0313,0.3554,0.0379,0.2891,0.0253,0.5962,0.0104,0.4044,0.0039,7,0.1786
ensemble_uncertainty_gating,single_sensor_shift,insertion_alignment,tactile_only,0.5833,0.0371,0.1803,0.0399,0.1156,0.0237,0.4133,0.0452,0.3486,0.0431,0.2772,0.0174,0.6177,0.0088,0.4216,0.0029,7,0.1854
ensemble_uncertainty_gating,single_sensor_shift,insertion_alignment,vision_only,0.5867,0.0413,0.1956,0.0238,0.1327,0.0252,0.3980,0.0329,0.3571,0.0314,0.2942,0.0243,0.6110,0.0046,0.4095,0.0044,7,0.1922
ensemble_uncertainty_gating,single_sensor_shift,mobile_manip_near_obstacles,compositional_multi_sensor,0.6259,0.0429,0.3299,0.0174,0.2075,0.0203,0.3946,0.0257,0.3759,0.0269,0.2704,0.0383,0.7644,0.0115,0.6052,0.0064,7,0.3010
ensemble_uncertainty_gating,single_sensor_shift,mobile_manip_near_obstacles,depth_only,0.5782,0.0536,0.2143,0.0349,0.1361,0.0112,0.4150,0.0290,0.3367,0.0313,0.2755,0.0351,0.6155,0.0113,0.4198,0.0053,7,0.1820
ensemble_uncertainty_gating,single_sensor_shift,mobile_manip_near_obstacles,force_torque_only,0.5782,0.0381,0.1905,0.0345,0.1514,0.0304,0.4048,0.0314,0.3776,0.0189,0.2840,0.0324,0.6183,0.0091,0.4347,0.0032,7,0.1990
ensemble_uncertainty_gating,single_sensor_shift,mobile_manip_near_obstacles,language_grounding_only,0.5289,0.0349,0.1752,0.0174,0.1020,0.0190,0.3707,0.0415,0.3520,0.0472,0.2874,0.0224,0.6247,0.0141,0.3950,0.0050,7,0.2364
ensemble_uncertainty_gating,single_sensor_shift,mobile_manip_near_obstacles,proprioception_only,0.5663,0.0506,0.1446,0.0299,0.1259,0.0238,0.4133,0.0273,0.3605,0.0344,0.2976,0.0176,0.6049,0.0092,0.4060,0.0074,7,0.1973
ensemble_uncertainty_gating,single_sensor_shift,mobile_manip_near_obstacles,tactile_only,0.5510,0.0380,0.1599,0.0317,0.1156,0.0248,0.3997,0.0363,0.3452,0.0384,0.2874,0.0439,0.6061,0.0112,0.4160,0.0057,7,0.2126
ensemble_uncertainty_gating,single_sensor_shift,mobile_manip_near_obstacles,vision_only,0.6054,0.0479,0.1718,0.0215,0.1105,0.0220,0.3878,0.0283,0.3265,0.0321,0.2619,0.0216,0.5962,0.0130,0.4039,0.0077,7,0.1582
ensemble_uncertainty_gating,single_sensor_shift,tool_use_contact_control,compositional_multi_sensor,0.6582,0.0431,0.3231,0.0633,0.1803,0.0172,0.4133,0.0503,0.3724,0.0300,0.2721,0.0290,0.7563,0.0077,0.5891,0.0053,7,0.2466
ensemble_uncertainty_gating,single_sensor_shift,tool_use_contact_control,depth_only,0.6088,0.0510,0.1429,0.0283,0.1156,0.0214,0.4167,0.0447,0.3656,0.0329,0.2857,0.0310,0.6080,0.0096,0.4136,0.0064,7,0.1480
ensemble_uncertainty_gating,single_sensor_shift,tool_use_contact_control,force_torque_only,0.5748,0.0627,0.1854,0.0215,0.1276,0.0208,0.4422,0.0303,0.3656,0.0471,0.2670,0.0238,0.6083,0.0082,0.4247,0.0069,7,0.1837
ensemble_uncertainty_gating,single_sensor_shift,tool_use_contact_control,language_grounding_only,0.5544,0.0410,0.1701,0.0237,0.0816,0.0172,0.4150,0.0358,0.3265,0.0419,0.2755,0.0324,0.6239,0.0114,0.3911,0.0067,7,0.1582
ensemble_uncertainty_gating,single_sensor_shift,tool_use_contact_control,proprioception_only,0.5816,0.0424,0.1446,0.0347,0.1173,0.0193,0.4099,0.0337,0.3333,0.0541,0.2704,0.0373,0.6116,0.0174,0.3960,0.0067,7,0.1820
ensemble_uncertainty_gating,single_sensor_shift,tool_use_contact_control,tactile_only,0.5782,0.0259,0.1854,0.0274,0.1037,0.0248,0.4031,0.0339,0.3759,0.0374,0.2840,0.0246,0.6314,0.0082,0.4113,0.0026,7,0.2058
ensemble_uncertainty_gating,single_sensor_shift,tool_use_contact_control,vision_only,0.5799,0.0366,0.1480,0.0274,0.1088,0.0299,0.4150,0.0396,0.3605,0.0460,0.2500,0.0517,0.5973,0.0142,0.3988,0.0037,7,0.1854
independent_fault_detectors,combined_stress,deformable_handling,compositional_multi_sensor,0.5306,0.0589,0.4660,0.0575,0.3027,0.0404,0.4150,0.0462,0.2585,0.0446,0.3656,0.0321,1.0523,0.0113,0.8034,0.0040,7,0.4235
independent_fault_detectors,combined_stress,deformable_handling,depth_only,0.5000,0.0551,0.2704,0.0300,0.1684,0.0339,0.4014,0.0366,0.2568,0.0249,0.3214,0.0353,0.8286,0.0112,0.5320,0.0100,7,0.1786
independent_fault_detectors,combined_stress,deformable_handling,force_torque_only,0.4847,0.0325,0.2483,0.0324,0.1667,0.0269,0.4592,0.0543,0.2857,0.0478,0.3401,0.0679,0.8397,0.0097,0.5642,0.0067,7,0.2398
independent_fault_detectors,combined_stress,deformable_handling,language_grounding_only,0.4932,0.0410,0.2364,0.0351,0.1497,0.0233,0.4116,0.0543,0.2534,0.0248,0.3435,0.0362,0.8401,0.0141,0.5099,0.0078,7,0.2177
independent_fault_detectors,combined_stress,deformable_handling,proprioception_only,0.5119,0.0297,0.2517,0.0328,0.1463,0.0182,0.4269,0.0457,0.2959,0.0187,0.2942,0.0344,0.8268,0.0109,0.5140,0.0056,7,0.1684
independent_fault_detectors,combined_stress,deformable_handling,tactile_only,0.5187,0.0305,0.2194,0.0160,0.1616,0.0203,0.4354,0.0190,0.2602,0.0479,0.3401,0.0221,0.8434,0.0145,0.5395,0.0062,7,0.1871
independent_fault_detectors,combined_stress,deformable_handling,vision_only,0.4762,0.0381,0.2313,0.0321,0.1310,0.0360,0.4779,0.0487,0.2534,0.0226,0.3299,0.0548,0.8223,0.0117,0.5222,0.0052,7,0.2211
independent_fault_detectors,combined_stress,grasp_selection,compositional_multi_sensor,0.5051,0.0426,0.3793,0.0354,0.2517,0.0281,0.4269,0.0230,0.2585,0.0437,0.3384,0.0345,1.0323,0.0168,0.7220,0.0071,7,0.4116
independent_fault_detectors,combined_stress,grasp_selection,depth_only,0.5646,0.0370,0.1956,0.0238,0.1327,0.0276,0.4303,0.0490,0.2670,0.0209,0.3367,0.0397,0.8193,0.0106,0.4858,0.0055,7,0.1361
independent_fault_detectors,combined_stress,grasp_selection,force_torque_only,0.5017,0.0358,0.2466,0.0300,0.1531,0.0454,0.4524,0.0587,0.2721,0.0276,0.3027,0.0531,0.8345,0.0090,0.5124,0.0058,7,0.2568
independent_fault_detectors,combined_stress,grasp_selection,language_grounding_only,0.5459,0.0372,0.2058,0.0329,0.1344,0.0232,0.4575,0.0264,0.2364,0.0206,0.3112,0.0320,0.8364,0.0148,0.4773,0.0036,7,0.1803
independent_fault_detectors,combined_stress,grasp_selection,proprioception_only,0.4609,0.0380,0.2007,0.0303,0.1412,0.0180,0.4303,0.0351,0.2857,0.0384,0.2959,0.0457,0.8221,0.0128,0.4833,0.0076,7,0.2823
independent_fault_detectors,combined_stress,grasp_selection,tactile_only,0.5442,0.0469,0.2109,0.0321,0.1701,0.0359,0.4082,0.0278,0.2772,0.0214,0.3707,0.0618,0.8168,0.0082,0.4981,0.0043,7,0.1650
independent_fault_detectors,combined_stress,grasp_selection,vision_only,0.5136,0.0484,0.2126,0.0294,0.1054,0.0365,0.4422,0.0271,0.2738,0.0233,0.3622,0.0168,0.8138,0.0101,0.4846,0.0076,7,0.2075
independent_fault_detectors,combined_stress,insertion_alignment,compositional_multi_sensor,0.5476,0.0420,0.4830,0.0534,0.3095,0.0228,0.3946,0.0324,0.2806,0.0374,0.3486,0.0329,1.0435,0.0168,0.7837,0.0041,7,0.3537
independent_fault_detectors,combined_stress,insertion_alignment,depth_only,0.5068,0.0466,0.2228,0.0355,0.1684,0.0471,0.4490,0.0548,0.2500,0.0279,0.2993,0.0230,0.8326,0.0055,0.5262,0.0062,7,0.1922
independent_fault_detectors,combined_stress,insertion_alignment,force_torque_only,0.5153,0.0555,0.2840,0.0262,0.1718,0.0305,0.4218,0.0321,0.2534,0.0237,0.3214,0.0391,0.8328,0.0195,0.5462,0.0068,7,0.2245
independent_fault_detectors,combined_stress,insertion_alignment,language_grounding_only,0.4949,0.0296,0.2024,0.0210,0.1480,0.0301,0.4473,0.0529,0.2415,0.0237,0.3112,0.0332,0.8446,0.0119,0.5051,0.0047,7,0.2058
independent_fault_detectors,combined_stress,insertion_alignment,proprioception_only,0.4694,0.0475,0.2381,0.0338,0.1429,0.0297,0.4184,0.0525,0.2755,0.0206,0.3112,0.0442,0.8281,0.0121,0.5103,0.0043,7,0.2296
independent_fault_detectors,combined_stress,insertion_alignment,tactile_only,0.4575,0.0593,0.2466,0.0333,0.1786,0.0301,0.4133,0.0514,0.2789,0.0377,0.3231,0.0406,0.8409,0.0125,0.5269,0.0050,7,0.2534
independent_fault_detectors,combined_stress,insertion_alignment,vision_only,0.4966,0.0457,0.2262,0.0255,0.1854,0.0341,0.4694,0.0463,0.2602,0.0343,0.3486,0.0214,0.8185,0.0104,0.5072,0.0076,7,0.1939
independent_fault_detectors,combined_stress,mobile_manip_near_obstacles,compositional_multi_sensor,0.5544,0.0283,0.4235,0.0274,0.2670,0.0539,0.4779,0.0389,0.2857,0.0338,0.3180,0.0449,1.0334,0.0098,0.7709,0.0082,7,0.3401
independent_fault_detectors,combined_stress,mobile_manip_near_obstacles,depth_only,0.4779,0.0180,0.2330,0.0287,0.1922,0.0148,0.4082,0.0455,0.2823,0.0321,0.3418,0.0352,0.8343,0.0115,0.5244,0.0064,7,0.2449
independent_fault_detectors,combined_stress,mobile_manip_near_obstacles,force_torque_only,0.5272,0.0352,0.2432,0.0463,0.1973,0.0287,0.4439,0.0477,0.2925,0.0341,0.3010,0.0287,0.8341,0.0113,0.5514,0.0061,7,0.2228
independent_fault_detectors,combined_stress,mobile_manip_near_obstacles,language_grounding_only,0.4932,0.0329,0.2364,0.0430,0.1429,0.0334,0.4524,0.0371,0.2959,0.0307,0.3486,0.0189,0.8398,0.0098,0.5011,0.0027,7,0.1854
independent_fault_detectors,combined_stress,mobile_manip_near_obstacles,proprioception_only,0.5068,0.0305,0.2279,0.0351,0.1446,0.0200,0.4269,0.0206,0.2602,0.0316,0.3265,0.0203,0.8275,0.0139,0.5079,0.0065,7,0.1514
independent_fault_detectors,combined_stress,mobile_manip_near_obstacles,tactile_only,0.4762,0.0648,0.2704,0.0471,0.2007,0.0418,0.4201,0.0321,0.2806,0.0367,0.3163,0.0133,0.8327,0.0101,0.5273,0.0068,7,0.2075
